original filename,scanid,digit,num,database name original,database name,filename
Scan_85_digit_9_num_7.png,85,9,7,DUISRT,training-d,d10105.png
Scan_70_digit_5_num_7.png,70,5,7,DUISRT,training-d,d10106.png
Scan_42_digit_1_num_4.png,42,1,4,DUISRT,training-d,d10107.png
Scan_58_digit_9_num_6.png,58,9,6,DUISRT,training-d,d10108.png
Scan_78_digit_1_num_8.png,78,1,8,DUISRT,training-d,d10109.png
Scan_5_digit_9_num_3.png,5,9,3,DUISRT,training-d,d10110.png
Scan_85_digit_5_num_3.png,85,5,3,DUISRT,training-d,d10111.png
Scan_69_digit_9_num_4.png,69,9,4,DUISRT,training-d,d10112.png
Scan_70_digit_3_num_8.png,70,3,8,DUISRT,training-d,d10113.png
Scan_63_digit_6_num_5.png,63,6,5,DUISRT,training-d,d10114.png
Scan_35_digit_6_num_8.png,35,6,8,DUISRT,training-d,d10115.png
Scan_129_digit_6_num_2.png,129,6,2,DUISRT,training-d,d10116.png
Scan_39_digit_4_num_2.png,39,4,2,DUISRT,training-d,d10117.png
Scan_18_digit_1_num_7.png,18,1,7,DUISRT,training-d,d10118.png
Scan_75_digit_1_num_8.png,75,1,8,DUISRT,training-d,d10119.png
Scan_88_digit_3_num_8.png,88,3,8,DUISRT,training-d,d10120.png
Scan_3_digit_0_num_0.png,3,0,0,DUISRT,training-d,d10121.png
Scan_27_digit_0_num_2.png,27,0,2,DUISRT,training-d,d10122.png
Scan_10_digit_9_num_1.png,10,9,1,DUISRT,training-d,d10123.png
Scan_138_digit_4_num_3.png,138,4,3,DUISRT,training-d,d10124.png
Scan_135_digit_1_num_6.png,135,1,6,DUISRT,training-d,d10125.png
Scan_142_digit_5_num_3.png,142,5,3,DUISRT,training-d,d10126.png
Scan_27_digit_8_num_6.png,27,8,6,DUISRT,training-d,d10127.png
Scan_108_digit_7_num_6.png,108,7,6,DUISRT,training-d,d10128.png
Scan_98_digit_0_num_6.png,98,0,6,DUISRT,training-d,d10129.png
Scan_53_digit_4_num_0.png,53,4,0,DUISRT,training-d,d10130.png
Scan_103_digit_3_num_0.png,103,3,0,DUISRT,training-d,d10131.png
Scan_63_digit_7_num_5.png,63,7,5,DUISRT,training-d,d10132.png
Scan_116_digit_2_num_0.png,116,2,0,DUISRT,training-d,d10133.png
Scan_104_digit_8_num_1.png,104,8,1,DUISRT,training-d,d10134.png
Scan_111_digit_4_num_3.png,111,4,3,DUISRT,training-d,d10135.png
Scan_78_digit_6_num_3.png,78,6,3,DUISRT,training-d,d10136.png
Scan_1_digit_0_num_2.png,1,0,2,DUISRT,training-d,d10137.png
Scan_95_digit_0_num_7.png,95,0,7,DUISRT,training-d,d10138.png
Scan_64_digit_9_num_5.png,64,9,5,DUISRT,training-d,d10139.png
Scan_12_digit_6_num_2.png,12,6,2,DUISRT,training-d,d10140.png
Scan_99_digit_2_num_6.png,99,2,6,DUISRT,training-d,d10141.png
Scan_72_digit_6_num_0.png,72,6,0,DUISRT,training-d,d10142.png
Scan_52_digit_7_num_8.png,52,7,8,DUISRT,training-d,d10143.png
Scan_70_digit_8_num_1.png,70,8,1,DUISRT,training-d,d10144.png
Scan_50_digit_3_num_2.png,50,3,2,DUISRT,training-d,d10145.png
Scan_110_digit_3_num_3.png,110,3,3,DUISRT,training-d,d10146.png
Scan_58_digit_5_num_3.png,58,5,3,DUISRT,training-d,d10147.png
Scan_77_digit_6_num_7.png,77,6,7,DUISRT,training-d,d10148.png
Scan_123_digit_2_num_2.png,123,2,2,DUISRT,training-d,d10149.png
Scan_17_digit_5_num_7.png,17,5,7,DUISRT,training-d,d10150.png
Scan_50_digit_0_num_7.png,50,0,7,DUISRT,training-d,d10151.png
Scan_5_digit_6_num_6.png,5,6,6,DUISRT,training-d,d10152.png
Scan_59_digit_8_num_2.png,59,8,2,DUISRT,training-d,d10153.png
Scan_55_digit_3_num_2.png,55,3,2,DUISRT,training-d,d10154.png
Scan_58_digit_6_num_3.png,58,6,3,DUISRT,training-d,d10155.png
Scan_127_digit_3_num_4.png,127,3,4,DUISRT,training-d,d10156.png
Scan_42_digit_9_num_8.png,42,9,8,DUISRT,training-d,d10157.png
Scan_10_digit_7_num_0.png,10,7,0,DUISRT,training-d,d10158.png
Scan_69_digit_2_num_5.png,69,2,5,DUISRT,training-d,d10159.png
Scan_59_digit_9_num_7.png,59,9,7,DUISRT,training-d,d10160.png
Scan_76_digit_3_num_7.png,76,3,7,DUISRT,training-d,d10161.png
Scan_120_digit_4_num_5.png,120,4,5,DUISRT,training-d,d10162.png
Scan_18_digit_8_num_5.png,18,8,5,DUISRT,training-d,d10163.png
Scan_37_digit_6_num_1.png,37,6,1,DUISRT,training-d,d10164.png
Scan_38_digit_3_num_0.png,38,3,0,DUISRT,training-d,d10165.png
Scan_22_digit_2_num_5.png,22,2,5,DUISRT,training-d,d10166.png
Scan_50_digit_8_num_3.png,50,8,3,DUISRT,training-d,d10167.png
Scan_144_digit_1_num_4.png,144,1,4,DUISRT,training-d,d10168.png
Scan_58_digit_2_num_4.png,58,2,4,DUISRT,training-d,d10169.png
Scan_112_digit_7_num_6.png,112,7,6,DUISRT,training-d,d10170.png
Scan_74_digit_5_num_3.png,74,5,3,DUISRT,training-d,d10171.png
Scan_73_digit_0_num_2.png,73,0,2,DUISRT,training-d,d10172.png
Scan_76_digit_3_num_4.png,76,3,4,DUISRT,training-d,d10173.png
Scan_72_digit_2_num_8.png,72,2,8,DUISRT,training-d,d10174.png
Scan_46_digit_2_num_7.png,46,2,7,DUISRT,training-d,d10175.png
Scan_61_digit_3_num_3.png,61,3,3,DUISRT,training-d,d10176.png
Scan_92_digit_2_num_1.png,92,2,1,DUISRT,training-d,d10177.png
Scan_13_digit_8_num_3.png,13,8,3,DUISRT,training-d,d10178.png
Scan_138_digit_3_num_1.png,138,3,1,DUISRT,training-d,d10179.png
Scan_89_digit_1_num_7.png,89,1,7,DUISRT,training-d,d10180.png
Scan_113_digit_8_num_3.png,113,8,3,DUISRT,training-d,d10181.png
Scan_115_digit_0_num_0.png,115,0,0,DUISRT,training-d,d10182.png
Scan_18_digit_4_num_2.png,18,4,2,DUISRT,training-d,d10183.png
Scan_22_digit_3_num_6.png,22,3,6,DUISRT,training-d,d10184.png
Scan_112_digit_5_num_8.png,112,5,8,DUISRT,training-d,d10185.png
Scan_48_digit_7_num_3.png,48,7,3,DUISRT,training-d,d10186.png
Scan_104_digit_3_num_7.png,104,3,7,DUISRT,training-d,d10187.png
Scan_131_digit_1_num_7.png,131,1,7,DUISRT,training-d,d10188.png
Scan_95_digit_5_num_4.png,95,5,4,DUISRT,training-d,d10189.png
Scan_144_digit_8_num_3.png,144,8,3,DUISRT,training-d,d10190.png
Scan_97_digit_2_num_3.png,97,2,3,DUISRT,training-d,d10191.png
Scan_126_digit_1_num_3.png,126,1,3,DUISRT,training-d,d10192.png
Scan_36_digit_8_num_5.png,36,8,5,DUISRT,training-d,d10193.png
Scan_68_digit_5_num_2.png,68,5,2,DUISRT,training-d,d10194.png
Scan_108_digit_5_num_6.png,108,5,6,DUISRT,training-d,d10195.png
Scan_2_digit_9_num_3.png,2,9,3,DUISRT,training-d,d10196.png
Scan_107_digit_4_num_0.png,107,4,0,DUISRT,training-d,d10197.png
Scan_72_digit_9_num_7.png,72,9,7,DUISRT,training-d,d10198.png
Scan_49_digit_5_num_1.png,49,5,1,DUISRT,training-d,d10199.png
Scan_134_digit_0_num_4.png,134,0,4,DUISRT,training-d,d10200.png
Scan_58_digit_7_num_3.png,58,7,3,DUISRT,training-d,d10201.png
Scan_73_digit_1_num_4.png,73,1,4,DUISRT,training-d,d10202.png
Scan_69_digit_6_num_2.png,69,6,2,DUISRT,training-d,d10203.png
Scan_138_digit_7_num_7.png,138,7,7,DUISRT,training-d,d10204.png
Scan_7_digit_1_num_8.png,7,1,8,DUISRT,training-d,d10205.png
Scan_76_digit_9_num_7.png,76,9,7,DUISRT,training-d,d10206.png
Scan_125_digit_6_num_6.png,125,6,6,DUISRT,training-d,d10207.png
Scan_113_digit_8_num_4.png,113,8,4,DUISRT,training-d,d10208.png
Scan_143_digit_4_num_6.png,143,4,6,DUISRT,training-d,d10209.png
Scan_135_digit_3_num_0.png,135,3,0,DUISRT,training-d,d10210.png
Scan_114_digit_3_num_5.png,114,3,5,DUISRT,training-d,d10211.png
Scan_121_digit_3_num_3.png,121,3,3,DUISRT,training-d,d10212.png
Scan_9_digit_0_num_2.png,9,0,2,DUISRT,training-d,d10213.png
Scan_62_digit_6_num_7.png,62,6,7,DUISRT,training-d,d10214.png
Scan_74_digit_2_num_0.png,74,2,0,DUISRT,training-d,d10215.png
Scan_83_digit_1_num_2.png,83,1,2,DUISRT,training-d,d10216.png
Scan_127_digit_1_num_4.png,127,1,4,DUISRT,training-d,d10217.png
Scan_88_digit_6_num_6.png,88,6,6,DUISRT,training-d,d10218.png
Scan_134_digit_5_num_2.png,134,5,2,DUISRT,training-d,d10219.png
Scan_54_digit_4_num_2.png,54,4,2,DUISRT,training-d,d10220.png
Scan_21_digit_5_num_6.png,21,5,6,DUISRT,training-d,d10221.png
Scan_42_digit_1_num_8.png,42,1,8,DUISRT,training-d,d10222.png
Scan_45_digit_3_num_4.png,45,3,4,DUISRT,training-d,d10223.png
Scan_17_digit_9_num_6.png,17,9,6,DUISRT,training-d,d10224.png
Scan_132_digit_8_num_0.png,132,8,0,DUISRT,training-d,d10225.png
Scan_121_digit_2_num_7.png,121,2,7,DUISRT,training-d,d10226.png
Scan_127_digit_1_num_8.png,127,1,8,DUISRT,training-d,d10227.png
Scan_112_digit_4_num_4.png,112,4,4,DUISRT,training-d,d10228.png
Scan_89_digit_9_num_5.png,89,9,5,DUISRT,training-d,d10229.png
Scan_76_digit_1_num_7.png,76,1,7,DUISRT,training-d,d10230.png
Scan_27_digit_0_num_1.png,27,0,1,DUISRT,training-d,d10231.png
Scan_116_digit_5_num_1.png,116,5,1,DUISRT,training-d,d10232.png
Scan_98_digit_7_num_3.png,98,7,3,DUISRT,training-d,d10233.png
Scan_139_digit_2_num_0.png,139,2,0,DUISRT,training-d,d10234.png
Scan_115_digit_1_num_3.png,115,1,3,DUISRT,training-d,d10235.png
Scan_105_digit_0_num_4.png,105,0,4,DUISRT,training-d,d10236.png
Scan_44_digit_0_num_1.png,44,0,1,DUISRT,training-d,d10237.png
Scan_43_digit_7_num_2.png,43,7,2,DUISRT,training-d,d10238.png
Scan_70_digit_4_num_6.png,70,4,6,DUISRT,training-d,d10239.png
Scan_10_digit_5_num_0.png,10,5,0,DUISRT,training-d,d10240.png
Scan_58_digit_1_num_2.png,58,1,2,DUISRT,training-d,d10241.png
Scan_18_digit_6_num_2.png,18,6,2,DUISRT,training-d,d10242.png
Scan_78_digit_7_num_4.png,78,7,4,DUISRT,training-d,d10243.png
Scan_59_digit_8_num_5.png,59,8,5,DUISRT,training-d,d10244.png
Scan_143_digit_2_num_1.png,143,2,1,DUISRT,training-d,d10245.png
Scan_121_digit_6_num_8.png,121,6,8,DUISRT,training-d,d10246.png
Scan_112_digit_8_num_1.png,112,8,1,DUISRT,training-d,d10247.png
Scan_10_digit_2_num_5.png,10,2,5,DUISRT,training-d,d10248.png
Scan_142_digit_1_num_6.png,142,1,6,DUISRT,training-d,d10249.png
Scan_51_digit_9_num_7.png,51,9,7,DUISRT,training-d,d10250.png
Scan_121_digit_9_num_3.png,121,9,3,DUISRT,training-d,d10251.png
Scan_55_digit_9_num_4.png,55,9,4,DUISRT,training-d,d10252.png
Scan_46_digit_4_num_0.png,46,4,0,DUISRT,training-d,d10253.png
Scan_126_digit_5_num_8.png,126,5,8,DUISRT,training-d,d10254.png
Scan_78_digit_5_num_4.png,78,5,4,DUISRT,training-d,d10255.png
Scan_13_digit_5_num_1.png,13,5,1,DUISRT,training-d,d10256.png
Scan_84_digit_8_num_7.png,84,8,7,DUISRT,training-d,d10257.png
Scan_121_digit_2_num_5.png,121,2,5,DUISRT,training-d,d10258.png
Scan_13_digit_8_num_1.png,13,8,1,DUISRT,training-d,d10259.png
Scan_28_digit_8_num_6.png,28,8,6,DUISRT,training-d,d10260.png
Scan_51_digit_5_num_8.png,51,5,8,DUISRT,training-d,d10261.png
Scan_12_digit_3_num_4.png,12,3,4,DUISRT,training-d,d10262.png
Scan_125_digit_1_num_3.png,125,1,3,DUISRT,training-d,d10263.png
Scan_21_digit_0_num_7.png,21,0,7,DUISRT,training-d,d10264.png
Scan_50_digit_5_num_0.png,50,5,0,DUISRT,training-d,d10265.png
Scan_70_digit_7_num_2.png,70,7,2,DUISRT,training-d,d10266.png
Scan_59_digit_7_num_2.png,59,7,2,DUISRT,training-d,d10267.png
Scan_61_digit_5_num_5.png,61,5,5,DUISRT,training-d,d10268.png
Scan_82_digit_2_num_2.png,82,2,2,DUISRT,training-d,d10269.png
Scan_97_digit_2_num_1.png,97,2,1,DUISRT,training-d,d10270.png
Scan_131_digit_9_num_3.png,131,9,3,DUISRT,training-d,d10271.png
Scan_35_digit_1_num_8.png,35,1,8,DUISRT,training-d,d10272.png
Scan_39_digit_5_num_6.png,39,5,6,DUISRT,training-d,d10273.png
Scan_44_digit_5_num_7.png,44,5,7,DUISRT,training-d,d10274.png
Scan_137_digit_2_num_4.png,137,2,4,DUISRT,training-d,d10275.png
Scan_71_digit_5_num_8.png,71,5,8,DUISRT,training-d,d10276.png
Scan_143_digit_9_num_2.png,143,9,2,DUISRT,training-d,d10277.png
Scan_49_digit_7_num_5.png,49,7,5,DUISRT,training-d,d10278.png
Scan_114_digit_2_num_3.png,114,2,3,DUISRT,training-d,d10279.png
Scan_0_digit_5_num_8.png,0,5,8,DUISRT,training-d,d10280.png
Scan_78_digit_4_num_2.png,78,4,2,DUISRT,training-d,d10281.png
Scan_12_digit_4_num_0.png,12,4,0,DUISRT,training-d,d10282.png
Scan_105_digit_6_num_6.png,105,6,6,DUISRT,training-d,d10283.png
Scan_5_digit_8_num_6.png,5,8,6,DUISRT,training-d,d10284.png
Scan_65_digit_2_num_2.png,65,2,2,DUISRT,training-d,d10285.png
Scan_141_digit_9_num_2.png,141,9,2,DUISRT,training-d,d10286.png
Scan_72_digit_3_num_2.png,72,3,2,DUISRT,training-d,d10287.png
Scan_27_digit_7_num_1.png,27,7,1,DUISRT,training-d,d10288.png
Scan_110_digit_6_num_4.png,110,6,4,DUISRT,training-d,d10289.png
Scan_52_digit_5_num_0.png,52,5,0,DUISRT,training-d,d10290.png
Scan_140_digit_2_num_2.png,140,2,2,DUISRT,training-d,d10291.png
Scan_45_digit_1_num_7.png,45,1,7,DUISRT,training-d,d10292.png
Scan_95_digit_5_num_3.png,95,5,3,DUISRT,training-d,d10293.png
Scan_125_digit_7_num_7.png,125,7,7,DUISRT,training-d,d10294.png
Scan_131_digit_5_num_7.png,131,5,7,DUISRT,training-d,d10295.png
Scan_104_digit_9_num_7.png,104,9,7,DUISRT,training-d,d10296.png
Scan_129_digit_4_num_3.png,129,4,3,DUISRT,training-d,d10297.png
Scan_35_digit_0_num_7.png,35,0,7,DUISRT,training-d,d10298.png
Scan_103_digit_7_num_2.png,103,7,2,DUISRT,training-d,d10299.png
Scan_13_digit_6_num_3.png,13,6,3,DUISRT,training-d,d10300.png
Scan_134_digit_8_num_2.png,134,8,2,DUISRT,training-d,d10301.png
Scan_75_digit_5_num_2.png,75,5,2,DUISRT,training-d,d10302.png
Scan_124_digit_5_num_2.png,124,5,2,DUISRT,training-d,d10303.png
Scan_31_digit_5_num_3.png,31,5,3,DUISRT,training-d,d10304.png
Scan_74_digit_5_num_4.png,74,5,4,DUISRT,training-d,d10305.png
Scan_114_digit_8_num_8.png,114,8,8,DUISRT,training-d,d10306.png
Scan_46_digit_6_num_2.png,46,6,2,DUISRT,training-d,d10307.png
Scan_91_digit_8_num_7.png,91,8,7,DUISRT,training-d,d10308.png
Scan_92_digit_8_num_7.png,92,8,7,DUISRT,training-d,d10309.png
Scan_45_digit_2_num_8.png,45,2,8,DUISRT,training-d,d10310.png
Scan_17_digit_5_num_4.png,17,5,4,DUISRT,training-d,d10311.png
Scan_46_digit_3_num_5.png,46,3,5,DUISRT,training-d,d10312.png
Scan_50_digit_8_num_2.png,50,8,2,DUISRT,training-d,d10313.png
Scan_124_digit_4_num_5.png,124,4,5,DUISRT,training-d,d10314.png
Scan_120_digit_8_num_8.png,120,8,8,DUISRT,training-d,d10315.png
Scan_89_digit_8_num_5.png,89,8,5,DUISRT,training-d,d10316.png
Scan_84_digit_6_num_3.png,84,6,3,DUISRT,training-d,d10317.png
Scan_109_digit_3_num_7.png,109,3,7,DUISRT,training-d,d10318.png
Scan_42_digit_3_num_6.png,42,3,6,DUISRT,training-d,d10319.png
Scan_63_digit_0_num_7.png,63,0,7,DUISRT,training-d,d10320.png
Scan_135_digit_9_num_8.png,135,9,8,DUISRT,training-d,d10321.png
Scan_61_digit_2_num_3.png,61,2,3,DUISRT,training-d,d10322.png
Scan_70_digit_4_num_3.png,70,4,3,DUISRT,training-d,d10323.png
Scan_139_digit_5_num_2.png,139,5,2,DUISRT,training-d,d10324.png
Scan_79_digit_8_num_6.png,79,8,6,DUISRT,training-d,d10325.png
Scan_3_digit_9_num_3.png,3,9,3,DUISRT,training-d,d10326.png
Scan_116_digit_9_num_2.png,116,9,2,DUISRT,training-d,d10327.png
Scan_38_digit_9_num_0.png,38,9,0,DUISRT,training-d,d10328.png
Scan_80_digit_8_num_7.png,80,8,7,DUISRT,training-d,d10329.png
Scan_49_digit_4_num_4.png,49,4,4,DUISRT,training-d,d10330.png
Scan_121_digit_3_num_6.png,121,3,6,DUISRT,training-d,d10331.png
Scan_113_digit_9_num_0.png,113,9,0,DUISRT,training-d,d10332.png
Scan_140_digit_2_num_0.png,140,2,0,DUISRT,training-d,d10333.png
Scan_10_digit_5_num_6.png,10,5,6,DUISRT,training-d,d10334.png
Scan_28_digit_6_num_2.png,28,6,2,DUISRT,training-d,d10335.png
Scan_108_digit_6_num_7.png,108,6,7,DUISRT,training-d,d10336.png
Scan_95_digit_1_num_7.png,95,1,7,DUISRT,training-d,d10337.png
Scan_51_digit_3_num_5.png,51,3,5,DUISRT,training-d,d10338.png
Scan_0_digit_7_num_3.png,0,7,3,DUISRT,training-d,d10339.png
Scan_136_digit_4_num_1.png,136,4,1,DUISRT,training-d,d10340.png
Scan_27_digit_1_num_3.png,27,1,3,DUISRT,training-d,d10341.png
Scan_141_digit_5_num_3.png,141,5,3,DUISRT,training-d,d10342.png
Scan_134_digit_1_num_8.png,134,1,8,DUISRT,training-d,d10343.png
Scan_121_digit_1_num_6.png,121,1,6,DUISRT,training-d,d10344.png
Scan_65_digit_7_num_4.png,65,7,4,DUISRT,training-d,d10345.png
Scan_65_digit_5_num_6.png,65,5,6,DUISRT,training-d,d10346.png
Scan_3_digit_1_num_2.png,3,1,2,DUISRT,training-d,d10347.png
Scan_65_digit_6_num_7.png,65,6,7,DUISRT,training-d,d10348.png
Scan_1_digit_2_num_3.png,1,2,3,DUISRT,training-d,d10349.png
Scan_53_digit_9_num_7.png,53,9,7,DUISRT,training-d,d10350.png
Scan_22_digit_0_num_7.png,22,0,7,DUISRT,training-d,d10351.png
Scan_99_digit_6_num_8.png,99,6,8,DUISRT,training-d,d10352.png
Scan_5_digit_1_num_5.png,5,1,5,DUISRT,training-d,d10353.png
Scan_73_digit_7_num_8.png,73,7,8,DUISRT,training-d,d10354.png
Scan_91_digit_1_num_4.png,91,1,4,DUISRT,training-d,d10355.png
Scan_9_digit_1_num_2.png,9,1,2,DUISRT,training-d,d10356.png
Scan_58_digit_4_num_1.png,58,4,1,DUISRT,training-d,d10357.png
Scan_94_digit_8_num_8.png,94,8,8,DUISRT,training-d,d10358.png
Scan_35_digit_1_num_1.png,35,1,1,DUISRT,training-d,d10359.png
Scan_124_digit_8_num_1.png,124,8,1,DUISRT,training-d,d10360.png
Scan_83_digit_6_num_3.png,83,6,3,DUISRT,training-d,d10361.png
Scan_49_digit_7_num_4.png,49,7,4,DUISRT,training-d,d10362.png
Scan_99_digit_7_num_8.png,99,7,8,DUISRT,training-d,d10363.png
Scan_35_digit_2_num_7.png,35,2,7,DUISRT,training-d,d10364.png
Scan_9_digit_4_num_3.png,9,4,3,DUISRT,training-d,d10365.png
Scan_131_digit_4_num_8.png,131,4,8,DUISRT,training-d,d10366.png
Scan_134_digit_4_num_3.png,134,4,3,DUISRT,training-d,d10367.png
Scan_89_digit_0_num_1.png,89,0,1,DUISRT,training-d,d10368.png
Scan_130_digit_1_num_7.png,130,1,7,DUISRT,training-d,d10369.png
Scan_72_digit_2_num_6.png,72,2,6,DUISRT,training-d,d10370.png
Scan_103_digit_8_num_7.png,103,8,7,DUISRT,training-d,d10371.png
Scan_37_digit_5_num_3.png,37,5,3,DUISRT,training-d,d10372.png
Scan_142_digit_1_num_4.png,142,1,4,DUISRT,training-d,d10373.png
Scan_104_digit_6_num_2.png,104,6,2,DUISRT,training-d,d10374.png
Scan_18_digit_2_num_5.png,18,2,5,DUISRT,training-d,d10375.png
Scan_5_digit_4_num_1.png,5,4,1,DUISRT,training-d,d10376.png
Scan_75_digit_9_num_0.png,75,9,0,DUISRT,training-d,d10377.png
Scan_120_digit_5_num_2.png,120,5,2,DUISRT,training-d,d10378.png
Scan_95_digit_5_num_7.png,95,5,7,DUISRT,training-d,d10379.png
Scan_19_digit_0_num_0.png,19,0,0,DUISRT,training-d,d10380.png
Scan_32_digit_3_num_8.png,32,3,8,DUISRT,training-d,d10381.png
Scan_129_digit_9_num_5.png,129,9,5,DUISRT,training-d,d10382.png
Scan_61_digit_7_num_2.png,61,7,2,DUISRT,training-d,d10383.png
Scan_98_digit_4_num_2.png,98,4,2,DUISRT,training-d,d10384.png
Scan_77_digit_5_num_2.png,77,5,2,DUISRT,training-d,d10385.png
Scan_22_digit_8_num_7.png,22,8,7,DUISRT,training-d,d10386.png
Scan_143_digit_4_num_4.png,143,4,4,DUISRT,training-d,d10387.png
Scan_42_digit_8_num_1.png,42,8,1,DUISRT,training-d,d10388.png
Scan_10_digit_6_num_2.png,10,6,2,DUISRT,training-d,d10389.png
Scan_88_digit_0_num_6.png,88,0,6,DUISRT,training-d,d10390.png
Scan_102_digit_7_num_3.png,102,7,3,DUISRT,training-d,d10391.png
Scan_63_digit_1_num_8.png,63,1,8,DUISRT,training-d,d10392.png
Scan_32_digit_8_num_6.png,32,8,6,DUISRT,training-d,d10393.png
Scan_104_digit_5_num_4.png,104,5,4,DUISRT,training-d,d10394.png
Scan_21_digit_6_num_0.png,21,6,0,DUISRT,training-d,d10395.png
Scan_31_digit_0_num_5.png,31,0,5,DUISRT,training-d,d10396.png
Scan_110_digit_7_num_5.png,110,7,5,DUISRT,training-d,d10397.png
Scan_75_digit_7_num_3.png,75,7,3,DUISRT,training-d,d10398.png
Scan_120_digit_4_num_6.png,120,4,6,DUISRT,training-d,d10399.png
Scan_65_digit_8_num_7.png,65,8,7,DUISRT,training-d,d10400.png
Scan_32_digit_8_num_5.png,32,8,5,DUISRT,training-d,d10401.png
Scan_109_digit_5_num_2.png,109,5,2,DUISRT,training-d,d10402.png
Scan_132_digit_7_num_5.png,132,7,5,DUISRT,training-d,d10403.png
Scan_0_digit_9_num_8.png,0,9,8,DUISRT,training-d,d10404.png
Scan_78_digit_3_num_8.png,78,3,8,DUISRT,training-d,d10405.png
Scan_81_digit_4_num_4.png,81,4,4,DUISRT,training-d,d10406.png
Scan_59_digit_2_num_1.png,59,2,1,DUISRT,training-d,d10407.png
Scan_36_digit_8_num_1.png,36,8,1,DUISRT,training-d,d10408.png
Scan_109_digit_9_num_2.png,109,9,2,DUISRT,training-d,d10409.png
Scan_17_digit_9_num_1.png,17,9,1,DUISRT,training-d,d10410.png
Scan_25_digit_1_num_0.png,25,1,0,DUISRT,training-d,d10411.png
Scan_29_digit_8_num_6.png,29,8,6,DUISRT,training-d,d10412.png
Scan_136_digit_1_num_2.png,136,1,2,DUISRT,training-d,d10413.png
Scan_141_digit_1_num_6.png,141,1,6,DUISRT,training-d,d10414.png
Scan_48_digit_8_num_7.png,48,8,7,DUISRT,training-d,d10415.png
Scan_2_digit_6_num_5.png,2,6,5,DUISRT,training-d,d10416.png
Scan_139_digit_0_num_7.png,139,0,7,DUISRT,training-d,d10417.png
Scan_43_digit_1_num_2.png,43,1,2,DUISRT,training-d,d10418.png
Scan_31_digit_0_num_0.png,31,0,0,DUISRT,training-d,d10419.png
Scan_123_digit_9_num_3.png,123,9,3,DUISRT,training-d,d10420.png
Scan_37_digit_1_num_7.png,37,1,7,DUISRT,training-d,d10421.png
Scan_137_digit_3_num_2.png,137,3,2,DUISRT,training-d,d10422.png
Scan_71_digit_3_num_2.png,71,3,2,DUISRT,training-d,d10423.png
Scan_123_digit_5_num_6.png,123,5,6,DUISRT,training-d,d10424.png
Scan_116_digit_8_num_5.png,116,8,5,DUISRT,training-d,d10425.png
Scan_98_digit_9_num_4.png,98,9,4,DUISRT,training-d,d10426.png
Scan_117_digit_1_num_7.png,117,1,7,DUISRT,training-d,d10427.png
Scan_51_digit_2_num_3.png,51,2,3,DUISRT,training-d,d10428.png
Scan_142_digit_7_num_0.png,142,7,0,DUISRT,training-d,d10429.png
Scan_87_digit_4_num_1.png,87,4,1,DUISRT,training-d,d10430.png
Scan_48_digit_3_num_4.png,48,3,4,DUISRT,training-d,d10431.png
Scan_129_digit_7_num_4.png,129,7,4,DUISRT,training-d,d10432.png
Scan_128_digit_8_num_2.png,128,8,2,DUISRT,training-d,d10433.png
Scan_27_digit_7_num_6.png,27,7,6,DUISRT,training-d,d10434.png
Scan_77_digit_6_num_1.png,77,6,1,DUISRT,training-d,d10435.png
Scan_10_digit_0_num_5.png,10,0,5,DUISRT,training-d,d10436.png
Scan_61_digit_6_num_8.png,61,6,8,DUISRT,training-d,d10437.png
Scan_85_digit_5_num_6.png,85,5,6,DUISRT,training-d,d10438.png
Scan_110_digit_2_num_1.png,110,2,1,DUISRT,training-d,d10439.png
Scan_76_digit_9_num_1.png,76,9,1,DUISRT,training-d,d10440.png
Scan_6_digit_0_num_3.png,6,0,3,DUISRT,training-d,d10441.png
Scan_82_digit_4_num_2.png,82,4,2,DUISRT,training-d,d10442.png
Scan_69_digit_5_num_3.png,69,5,3,DUISRT,training-d,d10443.png
Scan_62_digit_6_num_8.png,62,6,8,DUISRT,training-d,d10444.png
Scan_109_digit_7_num_7.png,109,7,7,DUISRT,training-d,d10445.png
Scan_114_digit_4_num_4.png,114,4,4,DUISRT,training-d,d10446.png
Scan_65_digit_1_num_0.png,65,1,0,DUISRT,training-d,d10447.png
Scan_110_digit_4_num_0.png,110,4,0,DUISRT,training-d,d10448.png
Scan_44_digit_7_num_2.png,44,7,2,DUISRT,training-d,d10449.png
Scan_85_digit_1_num_0.png,85,1,0,DUISRT,training-d,d10450.png
Scan_99_digit_2_num_7.png,99,2,7,DUISRT,training-d,d10451.png
Scan_75_digit_5_num_5.png,75,5,5,DUISRT,training-d,d10452.png
Scan_97_digit_4_num_3.png,97,4,3,DUISRT,training-d,d10453.png
Scan_69_digit_8_num_4.png,69,8,4,DUISRT,training-d,d10454.png
Scan_127_digit_3_num_6.png,127,3,6,DUISRT,training-d,d10455.png
Scan_75_digit_8_num_8.png,75,8,8,DUISRT,training-d,d10456.png
Scan_108_digit_3_num_0.png,108,3,0,DUISRT,training-d,d10457.png
Scan_10_digit_3_num_0.png,10,3,0,DUISRT,training-d,d10458.png
Scan_15_digit_7_num_3.png,15,7,3,DUISRT,training-d,d10459.png
Scan_83_digit_7_num_2.png,83,7,2,DUISRT,training-d,d10460.png
Scan_68_digit_2_num_7.png,68,2,7,DUISRT,training-d,d10461.png
Scan_41_digit_5_num_8.png,41,5,8,DUISRT,training-d,d10462.png
